"ApkName","FieldName","OriginalText","TranslatedText",
"Mms.apk","remove_text","Remove text","删除文本",
"Mms.apk","add_picture","Add picture","添加图片",
"Mms.apk","remove_picture","Remove picture","删除图片",
"Mms.apk","add_music","Add music","添加音乐",
"Mms.apk","remove_music","Remove music","删除音乐",
"Mms.apk","add_video","Add video","添加视频",
"Mms.apk","remove_video","Remove video","删除视频",
"Mms.apk","to_hint","To","接收者",
"Mms.apk","subject_hint","Subject","主题",
"Mms.apk","add_attachment","Attach","附件",
"Mms.apk","add_subject","Add subject","添加主题",
"Mms.apk","discard","Discard","舍弃",
"Mms.apk","view","View","查看",
"Mms.apk","replace","Replace","替换",
"Mms.apk","remove","Remove","删除",
"Mms.apk","send","Send","发送",
"Mms.apk","mms","MMS","彩信",
"Mms.apk","all_threads","All threads","所有会话",
"Mms.apk","type_to_compose_text_enter_to_send","Type message","键入信息",
"Mms.apk","open_keyboard_to_compose_message","Open keyboard to type message","打开键盘键入信息",
"Mms.apk","compressing","Picture too large. Compressing…","图片过大。正在压缩…",
"Mms.apk","unsupported_media_format","Unsupported %1$s format.","不支持%1$s格式。",
"Mms.apk","select_different_media","Choose a different %1$s.","选择其他%1$s。",
"Mms.apk","exceed_message_size_limitation","Message size limit reached.","已达到信息大小上限。",
"Mms.apk","message_too_big_for_video","The message is too big to attach a video.","该短信太大，无法附加视频。",
"Mms.apk","failed_to_add_media",""You can't add this %1$s to your message."","您无法将此%1$s添加到短信中。",
"Mms.apk","failed_to_resize_image","Picture not resized.","未调整图片大小。",
"Mms.apk","resize_image_error_information","This picture is too large to send, even when resized.","重新调整大小后，此照片仍然过大，因此无法发送。",
"Mms.apk","forward_prefix",""Fwd: "",""Fwd: "",
"Mms.apk","discard_message_reason","Your message will be discarded because it has no valid recipients.","您的信息没有有效的接收者，将被舍弃。",
"Mms.apk","has_invalid_recipient","Invalid recipient(s): <%1$s>","无效接收者：<%1$s>",
"Mms.apk","invalid_destination","Invalid destination address.","目标地址无效。",
"Mms.apk","service_not_activated","Service not activated on network.","该服务尚未在网络上激活。",
"Mms.apk","service_message_not_found","Message expired or not available.","短信已过期或无法查看。",
"Mms.apk","service_network_problem",""Couldn't send due to network problem."","遇到网络问题，发送失败。",
"Mms.apk","invalid_recipient_message",""Correct the recipient(s) or they won't receive the message."","请更正收件人，否则他们无法收到该短信。",
"Mms.apk","cannot_send_message",""Can't send message"","无法发送短信",
"Mms.apk","cannot_send_message_reason","Your message has no valid recipients.","您的信息没有有效的接收者。",
"Mms.apk","cannot_forward_drm_obj",""The DRM object included in the message can't be forwarded."","无法转发该短信中包含的 DRM 对象。",
"Mms.apk","converting_to_picture_message","Converting to multimedia message…","正在转换为彩信…",
"Mms.apk","converting_to_text_message","Converting to text message…","正在转换为短信…",
"Mms.apk","cannot_add_slide_anymore",""Can't add more slides."","无法再添加幻灯片。",
"Mms.apk","cannot_add_picture_and_video",""Can't add video and picture to one slide."","无法将视频和图片添加到同一张幻灯片。",
"Mms.apk","cannot_save_message",""Can't save message."","无法保存短信。",
"Mms.apk","message_saved_as_draft","Message saved as draft.","信息已存为草稿。",
"Mms.apk","too_many_recipients","Message has too many recipients (%1$s). There is a limit of %2$s recipients.","短信收件人过多（%1$s 人）。收件人数的上限为 %2$s 人。",
"Mms.apk","too_many_attachments","There is a limit of %1$s attachments. Only the first %2$s will be added.","附件数量上限为 %1$s 个。只会添加前 %2$s 个。",
"Mms.apk","adding_attachments_title","Adding attachments","正在添加附件",
"Mms.apk","adding_attachments","Wait while the items are added to the slideshow.","正在向幻灯片添加项，请稍候。",
"Mms.apk","building_slideshow_title","Building slideshow","正在创建幻灯片",
"Mms.apk","cannot_play_audio",""Can't play audio."","无法播放音频。",
"Mms.apk","preview","Preview","预览",
"Mms.apk","preview_slideshow","Preview","预览",
"Mms.apk","replace_image","Replace picture","替换图片",
"Mms.apk","duration_sec","Duration (%s sec)","持续时间（%s 秒）",
"Mms.apk","duration_selector_title",""Duration for slide "",""幻灯片持续时间 "",
"Mms.apk","layout_selector_title",""Slideshow layout "",""幻灯片布局 "",
"Mms.apk","layout_top","Layout (top)","布局（顶部）",
"Mms.apk","layout_bottom","Layout (bottom)","布局（底部）",
"Mms.apk","type_to_compose_text_or_leave_blank","Type message, or leave blank","键入信息或留空",
"Mms.apk","duration_not_a_number","Duration must be a number.","时长必须为数字。",
"Mms.apk","duration_zero","Duration must be greater than zero seconds.","时长必须大于 0 秒。",
"Mms.apk","secs","secs","秒",
"Mms.apk","menu_view_contact","View contact","查看联系人",
"Mms.apk","menu_add_to_contacts","Add to People","添加到联系人",
"Mms.apk","hidden_sender_address","Hidden sender address","隐藏的发送者地址",
"Mms.apk","yes","OK","确定",
"Mms.apk","no","Cancel","取消",
"Mms.apk","set","Set","设置",
"Mms.apk","play","Play","播放",
"Mms.apk","edit","Edit","编辑",
"Mms.apk","try_to_send","Try to send","尝试发送",
"Mms.apk","preferences_title","Settings","设置",
"Mms.apk","restore_default","Restore default settings","还原默认设置",
"Mms.apk","pref_notification_settings_title","Notifications","通知",
"Mms.apk","pref_mms_settings_title","Multimedia (MMS) messages","彩信 (MMS)",
"Mms.apk","pref_sms_settings_title","Text (SMS) messages","短信 (SMS)",
"Mms.apk","pref_sms_storage_title","Storage","存储",
"Mms.apk","pref_summary_manage_sim_messages","Manage messages stored on your SIM card","管理 SIM 卡中存储的信息",
"Mms.apk","pref_summary_mms_delivery_reports","Request a delivery report for each message you send","要求每次发送信息后都返回发送报告",
"Mms.apk","pref_summary_mms_read_reports","Request a read report for each message you send","要求每次发送信息后都返回已读回执",
"Mms.apk","pref_summary_sms_delivery_reports","Request a delivery report for each message you send","要求每次发送信息后都返回发送报告",
"Mms.apk","pref_summary_auto_delete","Delete old messages as limits are reached","达到数量上限时删除旧信息",
"Mms.apk","pref_summary_delete_limit","%1$s messages per conversation","每个会话限存储 %1$s 条信息",
"Mms.apk","pref_title_manage_sim_messages","Manage SIM card messages","管理 SIM 卡中的信息",
"Mms.apk","pref_title_mms_delivery_reports","Delivery reports","发送报告",
"Mms.apk","pref_title_mms_read_reports","Read reports","已读报告",
"Mms.apk","pref_title_sms_delivery_reports","Delivery reports","发送报告",
"Mms.apk","pref_title_auto_delete","Delete old messages","删除旧信息",
"Mms.apk","pref_title_sms_delete","Text message limit","短信限制",
"Mms.apk","pref_title_mms_delete","Multimedia message limit","彩信限制",
"Mms.apk","pref_title_notification_enabled","Notifications","通知",
"Mms.apk","pref_summary_notification_enabled","Display message notifications in status bar","在状态栏中显示信息通知",
"Mms.apk","pref_title_notification_vibrateWhen","Vibrate","振动",
"Mms.apk","pref_summary_notification_vibrateWhen","Also vibrate when notified","收到通知时还振动提醒",
"Mms.apk","pref_title_notification_ringtone","Choose ringtone","选择铃声",
"Mms.apk","pref_messages_to_save","Set number of messages to save","设置要保存的信息数量",
"Mms.apk","prefDialogTitle_vibrateWhen","Vibrate","振动",
"Mms.apk","pref_title_mms_auto_retrieval","Auto-retrieve","自动检索",
"Mms.apk","pref_summary_mms_auto_retrieval","Automatically retrieve messages","自动检索信息",
"Mms.apk","pref_title_mms_retrieval_during_roaming","Roaming auto-retrieve","漫游时自动检索",
"Mms.apk","pref_summary_mms_retrieval_during_roaming","Automatically retrieve messages while roaming","漫游时自动检索信息",
"Mms.apk","confirm_dialog_title","Delete?","要删除吗？",
"Mms.apk","confirm_dialog_locked_title","Delete locked message?","是否删除锁定的讯息？",
"Mms.apk","confirm_delete_conversation","The entire thread will be deleted.","将会删除整个会话。",
"Mms.apk","confirm_delete_all_conversations","All threads will be deleted.","将会删除所有会话。",
"Mms.apk","confirm_delete_message","The message will be deleted.","将会删除此信息。",
"Mms.apk","confirm_delete_locked_message","Delete this locked message?","要删除此锁定的短信吗？",
"Mms.apk","confirm_delete_all_SIM_messages","All messages on the SIM card will be deleted.","系统会删除 SIM 卡上的所有短信。",
"Mms.apk","confirm_delete_SIM_message","This message on the SIM card will be deleted.","系统会删除 SIM 卡上的这条短信。",
"Mms.apk","delete_unlocked","Delete locked messages","删除锁定短信",
"Mms.apk","delete","Delete","删除",
"Mms.apk","select_conversations","Choose conversations","选择会话",
"Mms.apk","no_conversations","No conversations.","无会话。",
"Mms.apk","loading_conversations","Loading conversations.","正在加载会话。",
"Mms.apk","cannot_get_details",""Can't get details."","无法获取详细信息。",
"Mms.apk","message_details_title","Message details","消息详情",
"Mms.apk","message_type_label",""Type: "",""类型: "",
"Mms.apk","text_message","Text message","短信",
"Mms.apk","multimedia_message","Multimedia message","彩信",
"Mms.apk","multimedia_notification","Multimedia message notification","彩信通知",
"Mms.apk","from_label",""From: "",""发送者： "",
"Mms.apk","to_address_label",""To: "",""接收者： "",
"Mms.apk","bcc_label",""Bcc: "",""密送： "",
"Mms.apk","sent_label",""Sent: "",""发送时间： "",
"Mms.apk","received_label",""Received: "",""接收时间： "",
"Mms.apk","saved_label",""Saved: "",""保存时间： "",
"Mms.apk","subject_label",""Subject: "",""主题： "",
"Mms.apk","message_size_label",""Message size: "",""信息大小： "",
"Mms.apk","priority_label",""Priority: "",""优先级： "",
"Mms.apk","priority_high","High","高",
"Mms.apk","priority_normal","Normal","正常",
"Mms.apk","priority_low","Low","低",
"Mms.apk","message_class_label",""Message class: "",""信息类别： "",
"Mms.apk","error_code_label",""Error code: "",""错误代码： "",
"Mms.apk","menu_edit","Edit","编辑",
"Mms.apk","menu_delete_messages","Delete messages","删除信息",
"Mms.apk","menu_lock","Lock","锁定",
"Mms.apk","menu_unlock","Unlock","解锁",
"Mms.apk","sim_copy_to_phone_memory","Copy to phone memory","复制到手机内存",
"Mms.apk","sim_delete","Delete","删除",
"Mms.apk","sim_manage_messages_title","Text messages on SIM card","SIM 卡上的短信",
"Mms.apk","sim_view","View","查看",
"Mms.apk","sim_empty","No messages on SIM card.","SIM 卡中无短信。",
"Mms.apk","delivery_header_title","Report","报告",
"Mms.apk","status_none","(None)","(无)",
"Mms.apk","status_pending","Pending","待发送",
"Mms.apk","status_read","Read","阅读",
"Mms.apk","status_received","Received","已收到",
"Mms.apk","status_failed","Unsuccessful","失败",
"Mms.apk","status_unread","Unread","未读",
"Mms.apk","status_rejected","Rejected","已拒绝",
"Mms.apk","recipient_label",""Recipient: "",""接收者： "",
"Mms.apk","status_label",""Status: "",""状态： "",
"Mms.apk","delivered_label",""Delivered: "",""已发送： "",
"Mms.apk","attach_image","Pictures","照片",
"Mms.apk","attach_take_photo","Capture picture","拍摄照片",
"Mms.apk","attach_video","Videos","视频",
"Mms.apk","attach_record_video","Capture video","拍摄视频",
"Mms.apk","attach_sound","Audio","音频",
"Mms.apk","attach_record_sound","Record audio","录音",
"Mms.apk","attach_slideshow","Slideshow","幻灯片",
"Mms.apk","select_bottom_text","Text on bottom","底部文本",
"Mms.apk","select_top_text","Text on top","顶部文本",
"Mms.apk","delivery_toast_body","Message received by %s.","%s 收到了短信。",
"Mms.apk","notification_multiple","%s unread messages.","%s 条未读信息。",
"Mms.apk","notification_multiple_title","New messages","新信息",
"Mms.apk","notification_failed_multiple",""%s messages couldn't be sent"","%s 条短信无法发送",
"Mms.apk","notification_failed_multiple_title","Messages not sent","信息未发送",
"Mms.apk","sim_full_title","SIM card full","SIM 卡已满",
"Mms.apk","sim_full_body","Delete some messages to make room for more.","删除部分信息以腾出更多空间。",
"Mms.apk","sms_full_title","Text message memory full","短信内存已满",
"Mms.apk","sms_full_body","An incoming message was rejected due to full memory. Delete some old messages.","存储空间已满，无法接收短信，请删除部分旧短信。",
"Mms.apk","sms_rejected_title","Text message rejected","短信遭拒",
"Mms.apk","sms_rejected_body","An incoming message was rejected due to an unknown reason.","由于未知原因导致收不到短信。",
"Mms.apk","type_audio","audio","音频",
"Mms.apk","type_picture","picture","图片",
"Mms.apk","type_video","video","视频",
"Mms.apk","confirm","Confirm","确认",
"Mms.apk","message_send_read_report","A read report will be sent.","将会发送已读报告。",
"Mms.apk","message_queued",""Currently can't send your message. It will be sent when the service becomes available."","目前无法发送短信，系统会在服务恢复后发送。",
"Mms.apk","fdn_check_failure","You can only send messages to your fixed dialing numbers.","您只能向固定拨号号码发送信息。",
"Mms.apk","no_subject","(No subject)","（无主题）",
"Mms.apk","unknown_sender","Unknown sender","未知发送者",
"Mms.apk","dl_failure_notification",""Couldn't download message %1$s from %2$s."","无法下载来自%2$s的短信“%1$s”。",
"Mms.apk","rate_limit_surpassed","Confirm","确认",
"Mms.apk","confirm_rate_limit","A large number of multimedia messages are being sent. Is this OK?","即将发送多条彩信。确定要这样做吗？",
"Mms.apk","message_download_failed_title","Message not downloaded","信息未下载",
"Mms.apk","message_send_failed_title","Message not sent","信息未发送",
"Mms.apk","message_failed_body","Touch to review the message and try again.","触摸可查看短信并重试。",
"Mms.apk","download_later",""Can't download right now. Try again later."","目前无法下载。请稍后再试。",
"Mms.apk","select_audio","Choose audio","选择音频",
"Mms.apk","copy_to_sdcard","Save attachment","保存附件",
"Mms.apk","copy_to_sdcard_success","Attachment saved.","已保存附件。",
"Mms.apk","copy_to_sdcard_fail",""Couldn't save attachment."","无法保存附件。",
"Mms.apk","save_ringtone","Save as ringtone","另存为铃声",
"Mms.apk","saved_ringtone","Ringtone saved.","已保存铃声。",
"Mms.apk","saved_ringtone_fail",""Couldn't save ringtone."","无法保存铃声。",
"Mms.apk","menu_insert_smiley","Insert smiley","插入表情符号",
"Mms.apk","select_link_title","Choose action","选择操作",
"Mms.apk","slide_number","Slide %s","幻灯片 %s",
"Mms.apk","delivery_report_activity","Delivery report","发送报告",
"Mms.apk","storage_limits_activity","Storage limits","存储限制",
"Mms.apk","change_duration_activity","Change duration","更改持续时间",
"Mms.apk","edit_slideshow_activity","Edit slideshow","编辑幻灯片",
"Mms.apk","edit_slide_activity","Edit slide","编辑幻灯片",
"Mms.apk","slideshow_activity","Slideshow","播放幻灯片",
"Mms.apk","class_0_message_activity","Class 0 message","0 类短信",
"Mms.apk","search_label","Messaging","短信",
"Mms.apk","search_hint","Search messaging","搜索“短信”",
"Mms.apk","search","Messaging","短信",
"Mms.apk","search_setting_description","Text in your messages","消息中的文字",
"Mms.apk","search_empty","No matches.","没有匹配项。",
"Mms.apk","search_history","%1$s results for \"%2$s\"","%1$s 项符合“%2$s”的搜索结果",
"Mms.apk","confirm_clear_search_title","Clear","清除",
"Mms.apk","confirm_clear_search_text","Search history will be cleared.","搜索记录将被清除。",
"Mms.apk","pref_mms_clear_search_history_title","Clear search history","清除搜索记录",
"Mms.apk","pref_mms_clear_search_history_summary","Clear previous Messaging searches from showing up in the Search box","清除以前的短信搜索记录，使其不再出现在“搜索”框中",
"Mms.apk","save","Save","保存",
"Mms.apk","storage_limits_title","Limit messages","限制短信数",
"Mms.apk","storage_limits_message","Limit the number of messages you save per conversation?","要限制每个会话可存储的短信数量吗？",
"Mms.apk","storage_limits_setting","Set limits","设置限制",
"Mms.apk","storage_limits_setting_dismiss","No limits","无限制",
"Mms.apk","too_many_unsent_mms",""Can't send message right now. Too many unsent multimedia messages."","目前无法发送彩信。未发送的彩信过多。",
"Mms.apk","sending_message","SENDING…","正在发送...",
"Mms.apk","pick_too_many_recipients","Too many recipients","收件人过多",
"Mms.apk","adding_recipients","Adding recipients…","正在添加收件人...",
"Mms.apk","draft_separator","", "",""， "",
"Mms.apk","message_count_format"," %1$s"," %1$s",
"Mms.apk","message_count_notification","%1$s new messages","%1$s 条新短信",
"Mms.apk","error_state","Inconsistent state","状态不一致",
"Mms.apk","error_state_text","The state of threads and recipients is inconsistent. Please capture a bug report and report it via http://go/droidanizer","会话邮件集和收件人的状态不一致。请为错误截图，并通过 http://go/droidanizer 向我们报告这一问题",
"Mms.apk","disable_notifications_dialog_message","Stop duplicate text message notifications from default Messaging app?","要停止从默认“短信”应用接收重复的短信通知吗？",
"Mms.apk","view_more_conversations","View more conversations","查看更多会话",
"Mms.apk","attachment_audio","Audio","音频",
"Mms.apk","attachment_slideshow","Slideshow","幻灯片",
"Mms.apk","attachment_video","Video","视频",
"Mms.apk","attachment_picture","Picture","图片",
"Mms.apk","notification_separator",""  "",""  "",
"Mms.apk","enumeration_comma","", "",""、 "",
"Mms.apk","pref_title_sms_split_counter","Split counter","分割编号",
"Mms.apk","pref_summary_sms_split_counter","Adds counter to message ex. (1/2)","在分割的消息中加入编号，例如：(1/2)",
"Mms.apk","prefs_templates_settings","Sms templates","短信模板",
"Mms.apk","pref_title_templates_manage","Templates","模板",
"Mms.apk","pref_summary_templates_manage","Manage your sms templates","管理您的短信模板",
"Mms.apk","pref_title_templates_show_gesture","Gesture","手势",
"Mms.apk","pref_summary_templates_show_gesture","Show gesture trace","显示手势轨迹",
"Mms.apk","pref_title_template_gestures_sensitivity","Gesture sensitivity","手势灵敏度",
"Mms.apk","template_save","Save","保存",
"Mms.apk","template_insert_hint","Insert here the template text","在此输入模板文本",
"Mms.apk","template_empty_text","Text field cannot be empty","文本栏不能为空",
"Mms.apk","template_explanation","Insert or modify the template text and optionally draw a gesture to associate it","插入或修改模板文本并且可以画一个手势与它关联。",
"Mms.apk","template_edit","Edit","编辑",
"Mms.apk","template_delete","Delete","删除",
"Mms.apk","template_ctx_menu_title","Actions","动作",
"Mms.apk","template_list_title","Templates","模板",
"Mms.apk","template_new_title","New template","新建模板",
"Mms.apk","template_insert","Insert template","插入模板",
"Mms.apk","template_gesture_draw","Draw the gesture in the space below","在下面的空白处画出您想关联的手势",
"Mms.apk","template_not_present_error","There are no defined templates","您没有定义任何模板",
"Mms.apk","template_not_present_error_title","Error","错误",
"Mms.apk","template_select","Select a template","选择一个模板",
"Mms.apk","template_cancel_confirm_title","Warning","警告",
"Mms.apk","template_cancel_confirm_text","The template will be deleted. Continue?","这个模板将会被删除。您确定要继续？",
"Mms.apk","gestures_already_present","Warning: A similar gesture is associated to another template!","警告：一个相似的手势已关联了另一个模板！",
"Mms.apk","pref_title_mms_notification_vibrate_settings","Vibrate settings","震动设置",
"Mms.apk","pref_title_mms_notification_vibrate_pattern","Vibrate pattern","震动形式",
"Mms.apk","pref_summary_mms_notification_vibrate_pattern","Change vibrate pattern","更改震动形式",
"Mms.apk","pref_title_mms_notification_vibrate_call","Vibrate on Call","通话时震动",
"Mms.apk","pref_summary_mms_notification_vibrate_call","Allow vibrate while on a call","允许通话时震动",
"Mms.apk","pref_title_mms_notification_vibrate_custom","Custom vibrate pattern","自定义震动形式",
"Mms.apk","pref_text_mms_notification_vibrate_custom","Format off/on in milliseconds: off, on, off, on, ...","格式 关/开 每毫秒: 关, 开, 关, 开, ...",
"Mms.apk","pref_extra_settings","Extra settings","其他设置",
"Mms.apk","pref_title_strip_unicode","Strip unicode","除去 unicode",
"Mms.apk","pref_summary_strip_unicode","Substitute common characters that are not supported in 160 character SMS messages","在160字符短信内把不支持的字符替换掉",
"Mms.apk","pref_title_enable_emojis","Emoji support","绘文字支持",
"Mms.apk","pref_summary_enable_emojis","Enable support for unicode emojis, a set of 471 nice emoticons","开启绘文字（一套471个视觉情感符号）的支持",
"Mms.apk","pref_title_mms_full_timestamp","Full timestamps","完整时间戳",
"Mms.apk","pref_summary_mms_full_timestamp","Display both date and time in timestamps","在时间戳中显示日期和时间",
"Mms.apk","pref_title_mms_use_sent_timestamp","Original timestamps","原始时间戳",
"Mms.apk","pref_summary_mms_use_sent_timestamp","Display sent date instead of received date in timestamps","在时间戳中显示发送时间而不是接收时间",
"Mms.apk","pref_quickmessage","QuickMessage","快捷信息提醒",
"Mms.apk","pref_quickmessage_title","Enable QuickMessage","开启快捷信息",
"Mms.apk","pref_quickmessage_summary","Display the QuickMessage pop-up dialog","弹出对话框显示",
"Mms.apk","pref_wake_unlock_title","Wake and unlock","提醒解锁",
"Mms.apk","pref_wake_unlock_summary","Wake and unlock device on incoming message (insecure lock screens only)","提醒的时自动解锁（锁定屏幕）",
"Mms.apk","pref_close_all_title","Close all","关闭选项",
"Mms.apk","pref_close_all_summary","Close button closes all messages","关闭按钮关闭所有消息",
"Mms.apk","message_counter_separator","of","of",
"Mms.apk","button_close","Close","关闭",
"Mms.apk","button_view","View","查看",
"Mms.apk","type_to_reply_text_enter_to_send","Type to reply","回复类型",
"Mms.apk","toast_sending_message","Sending message","发送信息",
"Mms.apk","more_string","%1$s more...","以及其他 %1$s 个...",
"Mms.apk","copy_email","Copy email address","复制电子邮件地址",
"Mms.apk","copy_number","Copy phone number","复制电话号码",
"Mms.apk","default_smiley_names-default_smiley_names-string-array-item0","Happy","开心",
"Mms.apk","default_smiley_names-default_smiley_names-string-array-item1","Sad","忧伤",
"Mms.apk","default_smiley_names-default_smiley_names-string-array-item2","Winking","眨眼",
"Mms.apk","default_smiley_names-default_smiley_names-string-array-item3","Tongue sticking out","吐舌",
"Mms.apk","default_smiley_names-default_smiley_names-string-array-item4","Surprised","惊讶",
"Mms.apk","default_smiley_names-default_smiley_names-string-array-item5","Kissing","亲吻",
"Mms.apk","default_smiley_names-default_smiley_names-string-array-item6","Yelling","叫喊",
"Mms.apk","default_smiley_names-default_smiley_names-string-array-item7","Cool","酷",
"Mms.apk","default_smiley_names-default_smiley_names-string-array-item8","Money mouth","财迷",
"Mms.apk","default_smiley_names-default_smiley_names-string-array-item9","Foot in mouth","说错了话",
"Mms.apk","default_smiley_names-default_smiley_names-string-array-item10","Embarrassed","尴尬",
"Mms.apk","default_smiley_names-default_smiley_names-string-array-item11","Angel","天使",
"Mms.apk","default_smiley_names-default_smiley_names-string-array-item12","Undecided","犹豫",
"Mms.apk","default_smiley_names-default_smiley_names-string-array-item13","Crying","哭泣",
"Mms.apk","default_smiley_names-default_smiley_names-string-array-item14","Lips are sealed","保密",
"Mms.apk","default_smiley_names-default_smiley_names-string-array-item15","Laughing","大笑",
"Mms.apk","default_smiley_names-default_smiley_names-string-array-item16","Confused","困惑",
"Mms.apk","default_smiley_names-default_smiley_names-string-array-item17","Heart","心",
"Mms.apk","default_smiley_names-default_smiley_names-string-array-item18","Mad","生气",
"Mms.apk","default_smiley_names-default_smiley_names-string-array-item19","Smirk","不满",
"Mms.apk","default_smiley_names-default_smiley_names-string-array-item20","Poker face","一本正经",
"Mms.apk","pref_templates_gestures_sensitivity_entries-pref_templates_gestures_sensitivity_entries-string-array-item0","1 (broadest)","1（最宽松）",
"Mms.apk","pref_templates_gestures_sensitivity_entries-pref_templates_gestures_sensitivity_entries-string-array-item1","2","2",
"Mms.apk","pref_templates_gestures_sensitivity_entries-pref_templates_gestures_sensitivity_entries-string-array-item2","3","3",
"Mms.apk","pref_templates_gestures_sensitivity_entries-pref_templates_gestures_sensitivity_entries-string-array-item3","4","4",
"Mms.apk","pref_templates_gestures_sensitivity_entries-pref_templates_gestures_sensitivity_entries-string-array-item4","5","5",
"Mms.apk","pref_templates_gestures_sensitivity_entries-pref_templates_gestures_sensitivity_entries-string-array-item5","6","6",
"Mms.apk","pref_templates_gestures_sensitivity_entries-pref_templates_gestures_sensitivity_entries-string-array-item6","7","7",
"Mms.apk","pref_templates_gestures_sensitivity_entries-pref_templates_gestures_sensitivity_entries-string-array-item7","8","8",
"Mms.apk","pref_templates_gestures_sensitivity_entries-pref_templates_gestures_sensitivity_entries-string-array-item8","9","9",
"Mms.apk","pref_templates_gestures_sensitivity_entries-pref_templates_gestures_sensitivity_entries-string-array-item9","10","10",
"Mms.apk","pref_templates_gestures_sensitivity_entries-pref_templates_gestures_sensitivity_entries-string-array-item10","11","11",
"Mms.apk","pref_templates_gestures_sensitivity_entries-pref_templates_gestures_sensitivity_entries-string-array-item11","12 (strictest)","12（最严谨）",
"Mms.apk","pref_mms_notification_vibrate_pattern_entries-pref_mms_notification_vibrate_pattern_entries-string-array-item0","Normal","正常",
"Mms.apk","pref_mms_notification_vibrate_pattern_entries-pref_mms_notification_vibrate_pattern_entries-string-array-item1","Medium Vibrate","中等震动",
"Mms.apk","pref_mms_notification_vibrate_pattern_entries-pref_mms_notification_vibrate_pattern_entries-string-array-item2","Long Vibrate","长期震动",
"Mms.apk","pref_mms_notification_vibrate_pattern_entries-pref_mms_notification_vibrate_pattern_entries-string-array-item3","Multiple Short","多次震动（短促）",
"Mms.apk","pref_mms_notification_vibrate_pattern_entries-pref_mms_notification_vibrate_pattern_entries-string-array-item4","Multiple Long","多次震动（长期）",
"Mms.apk","pref_mms_notification_vibrate_pattern_entries-pref_mms_notification_vibrate_pattern_entries-string-array-item5","@string/pref_title_mms_notification_vibrate_custom","@string/pref_title_mms_notification_vibrate_custom",
"Mms.apk","pref_mms_notification_vibrate_pattern_values-pref_mms_notification_vibrate_pattern_values-string-array-item1","0,1200","0,1200",
"Mms.apk","pref_mms_notification_vibrate_pattern_values-pref_mms_notification_vibrate_pattern_values-string-array-item2","0,2500","0,2500",
"Mms.apk","pref_mms_notification_vibrate_pattern_values-pref_mms_notification_vibrate_pattern_values-string-array-item3","0,300,100,300,100,300,100,300,100,300","0,300,100,300,100,300,100,300,100,300",
"Mms.apk","pref_mms_notification_vibrate_pattern_values-pref_mms_notification_vibrate_pattern_values-string-array-item4","0,800,200,800,200,800","0,800,200,800,200,800",
"Mms.apk","pref_mms_notification_vibrate_pattern_values-pref_mms_notification_vibrate_pattern_values-string-array-item5","custom","自定义",
"Mms.apk","select_dialog_items-select_dialog_items-string-array-item0","1 second","1 秒",
"Mms.apk","select_dialog_items-select_dialog_items-string-array-item1","2 seconds","2 秒",
"Mms.apk","select_dialog_items-select_dialog_items-string-array-item2","3 seconds","3 秒",
"Mms.apk","select_dialog_items-select_dialog_items-string-array-item3","4 seconds","4 秒",
"Mms.apk","select_dialog_items-select_dialog_items-string-array-item4","5 seconds","5 秒",
"Mms.apk","select_dialog_items-select_dialog_items-string-array-item5","6 seconds","6 秒",
"Mms.apk","select_dialog_items-select_dialog_items-string-array-item6","7 seconds","7 秒",
"Mms.apk","select_dialog_items-select_dialog_items-string-array-item7","8 seconds","8 秒",
"Mms.apk","select_dialog_items-select_dialog_items-string-array-item8","9 seconds","9 秒",
"Mms.apk","select_dialog_items-select_dialog_items-string-array-item9","10 seconds","10 秒",
"Mms.apk","select_dialog_items-select_dialog_items-string-array-item10","Other","其他",
"Mms.apk","prefEntries_vibrateWhen-prefEntries_vibrateWhen-string-array-item0","Always","始终",
"Mms.apk","prefEntries_vibrateWhen-prefEntries_vibrateWhen-string-array-item1","Only when silent","仅在静音时",
"Mms.apk","prefEntries_vibrateWhen-prefEntries_vibrateWhen-string-array-item2","Never","永不",
"Mms.apk","confirm_delete_conversation-other","%1$s conversations will be deleted.","系统将删除 %1$s 个会话。",
"Mms.apk","confirm_delete_conversation-one","One conversation will be deleted.","系统将删除 1 个会话。",
"Mms.apk","slide_duration-other","%s secs","%s 秒",
"Mms.apk","slide_duration-one","%s sec","%s 秒",
"Mms.apk","slide_duration-few","%s secs","%s 秒",
"Mms.apk","search_results_title-other","%1$1$s results for \"%2$2$s\"","%1$1$s 条符合“%2$2$s”的搜索结果",
"Mms.apk","search_results_title-one","%1$1$s result for \"%2$2$s\"","%1$1$s 条符合“%2$2$s”的搜索结果",
"Mms.apk","message_count_notification_overflow-other","+%1$s other messages","+%1$s 条其他短信",
"Mms.apk","message_count_notification_overflow-one","+%1$s other message","+%1$s 条其他短信",
"Mms.apk","recipient_count-other","%1$s people","%1$s 个人",
"Browser.apk","application_name","Browser","浏览器",
"Browser.apk","choose_upload","Choose file for upload","选择要上传的文件",
"Browser.apk","uploads_disabled","File uploads are disabled.","文件上传功能已停用。",
"Browser.apk","new_tab","New tab","新标签页",
"Browser.apk","new_incognito_tab","New incognito tab","新隐身标签页",
"Browser.apk","tab_bookmarks","Bookmarks","书签",
"Browser.apk","tab_most_visited","Most visited","访问最多",
"Browser.apk","tab_history","History","历史记录",
"Browser.apk","tab_snapshots","Saved pages","保存的网页",
